LOCATION,Country,SEX,Sex,AGE,Age,VAR,Variant,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IDN,Indonesia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,96334.42,,
IDN,Indonesia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,96553.52,,
IDN,Indonesia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,96682.84,,
IDN,Indonesia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,96790.22,,
IDN,Indonesia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,96867.29,,
IDN,Indonesia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,96907.09,,
IDN,Indonesia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,96905.46,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,93700.17,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,93841.77,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,93951.82,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,94048.83,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,94125.22,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,94171.19,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,94177.48,,
IDN,Indonesia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,94138.77,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,189777.7,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,190176.4,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,190505.3,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,190731.9,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,190915.8,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,191038.8,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,191084.8,,
IDN,Indonesia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,191044.2,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,441.316,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,436.469,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,432.433,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,428.401,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,425.093,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,422.615,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,421.088,,
LVA,Latvia,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,420.547,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,445.963,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,439.897,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,434.586,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,429.896,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,425.836,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,422.549,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,420.192,,
LVA,Latvia,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,418.819,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,887.289,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,876.372,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,867.019,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,858.306,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,850.941,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,845.175,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,841.286,,
LVA,Latvia,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,839.366,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,19393.66,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,19431.14,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,19475.71,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,19502.04,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,19535.61,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,19576.22,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,19623.78,,
ZAF,South Africa,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,19677.36,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,19085.44,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,19115.33,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,19148.3,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,19175.86,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,19205.43,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,19237.74,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,19273.79,,
ZAF,South Africa,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,19313.39,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,38479.07,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,38546.45,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,38624.02,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,38677.9,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,38741.04,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,38813.96,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,38897.56,,
ZAF,South Africa,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,38990.75,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,2754249,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,2759773,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,2766145,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,2771919,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,2778675,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,2786298,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,2794658,,
WLD,World,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,2803659,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,2642700,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,2647185,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,2652413,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,2658590,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,2665549,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,2673194,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,2681377,,
WLD,World,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,2689977,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,5396961,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,5406966,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,5418557,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,5430518,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,5444237,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,5459505,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,5476044,,
WLD,World,TT,All persons,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,5493636,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,3995.5,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,4029.3,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,4061.5,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,4092.1,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,4120.8,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,4147.9,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,4173.4,,
CAN,Canada,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,4197.5,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,3805.8,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,3838,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,3868.6,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,3897.7,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,3925,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,3950.7,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,3974.9,,
CAN,Canada,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,3997.9,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,7801.4,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,7867.3,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,7930.2,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,7989.7,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,8045.7,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,8098.6,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,8148.4,,
CAN,Canada,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,8195.4,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,641.096,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,635.702,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,629.477,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,622.6335,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,615.383,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,607.9185,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,600.4135,,
CZE,Czech Republic,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,593.029,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,603.745,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,598.664,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,592.802,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,586.3575,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,579.529,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,572.4985,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,565.4315,,
CZE,Czech Republic,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,558.4775,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,1244.841,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,1234.366,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,1222.279,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,1208.991,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,1194.912,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,1180.417,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,1165.845,,
CZE,Czech Republic,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,1151.506,,
FRA,France,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,6189.94,,
FRA,France,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,6190.631,,
FRA,France,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,6190.733,,
FRA,France,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,6190.516,,
FRA,France,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,6190.238,,
FRA,France,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,6190.131,,
FRA,France,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,6190.4,,
FRA,France,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,5893.061,,
FRA,France,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,5893.663,,
FRA,France,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,5893.701,,
FRA,France,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,5893.441,,
FRA,France,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,5893.123,,
FRA,France,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,5892.967,,
FRA,France,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,5893.172,,
FRA,France,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,12083,,
FRA,France,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,12084.29,,
FRA,France,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,12084.43,,
FRA,France,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,12083.96,,
FRA,France,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,12083.36,,
FRA,France,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,12083.1,,
FRA,France,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,12083.57,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,4264.5,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,4253,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,4241,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,4228,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,4213,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,4197,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,4179,,
DEU,Germany,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,4157.5,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,4046,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,4035,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,4023.5,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,4011.5,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,3997.5,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,3982,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,3964.5,,
DEU,Germany,FE,Females,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,3944.5,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,8310,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,8287,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2055,2055,PER,Persons,3,Thousands,,,8263.5,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2056,2056,PER,Persons,3,Thousands,,,8239,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2057,2057,PER,Persons,3,Thousands,,,8211,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2058,2058,PER,Persons,3,Thousands,,,8179,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2059,2059,PER,Persons,3,Thousands,,,8143,,
DEU,Germany,TT,All persons,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2060,2060,PER,Persons,3,Thousands,,,8102,,
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2053,2053,PER,Persons,3,Thousands,,,4344.385,,
JPN,Japan,MA,Males,D199G5L1,Population (hist&proj) < 15,VAR1,Baseline,2054,2054,PER,Persons,3,Thousands,,,4269.06,,
